"lazy src","productSKULink","productSKULink href","d-block","vfm__scr","vfm__txt","prdp-spc__cntnt","p-r-s","txt-clr-base","prdp-spc__cntnt 2","p-r-s 2","txt-clr-base 2","prdp-spc__cntnt 3","p-r-s 3","txt-clr-base 3","prdp-spc__cntnt 4","p-r-s 4","txt-clr-base 4","ovrlystts-stts","txt-wt-n"
"https://pricebaba.com/l.png","Micromax X2400","https://pricebaba.com/mobile/micromax-x2400","Rs. 2,040","57","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2300mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax X3203","https://pricebaba.com/mobile/micromax-x3203","Rs. 1,990","54","VFM Score","3.2""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Xolo Q520s","https://pricebaba.com/mobile/xolo-q520s","Rs. 6,499","54","VFM Score","4.0""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1820mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Micromax Canvas Pep Q371","https://pricebaba.com/mobile/micromax-canvas-pep-q371","Rs. 6,499","55","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1700mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris Fuel 20","https://pricebaba.com/mobile/lava-iris-fuel-20","Rs. 5,999","56","VFM Score","5.0""","•","Screen","5 MP","•","Camera","512MB","•","RAM","4400mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lava Iris 465","https://pricebaba.com/mobile/lava-iris-465","Rs. 4,499","53","VFM Score","4.5""","•","Screen","3.2 MP","•","Camera","512MB","•","RAM","1750mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Asus Zenfone C ZC451CG","https://pricebaba.com/mobile/asus-zenfone-c-zc451cg","Rs. 6,299","57","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Sony Xperia E4 Dual","https://pricebaba.com/mobile/sony-xperia-e4","Rs. 9,599","52","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2300mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax Joy X1800","https://pricebaba.com/mobile/micromax-joy-x1800","Rs. 1,920","48","VFM Score","1.8""","•","Screen","0.8 MP","•","Camera","750mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Intex Aqua Power HD","https://pricebaba.com/mobile/intex-aqua-power-hd","Rs. 6,990","65","VFM Score","5.0""","•","Screen","13 MP","•","Camera","2GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","LG F60","https://pricebaba.com/mobile/lg-f60-d392","Rs. 3,999","57","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris X1 Grand","https://pricebaba.com/mobile/lava-iris-x1-grand","Rs. 7,800","55","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2200mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lava Iris X1 Mini","https://pricebaba.com/mobile/lava-iris-x1-mini","Rs. 4,999","53","VFM Score","4.0""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1750mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1841/lava-iris-470-l-2493933.jpg?tr=h-120,q-60","Lava Iris 470","https://pricebaba.com/mobile/lava-iris-470","Rs. 5,299","54","VFM Score","4.5""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1650mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1840/lava-iris-350-l-2493993.jpg?tr=h-120,q-60","Lava Iris 350","https://pricebaba.com/mobile/lava-iris-350","Rs. 2,999","59","VFM Score","3.5""","•","Screen","2 MP","•","Camera","256MB","•","RAM","1400mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1836/samsung-galaxy-grand-neo-plus-gt-i9060i-l-2493936.jpg?tr=h-120,q-60","Samsung Galaxy Grand Neo Plus","https://pricebaba.com/mobile/samsung-galaxy-grand-neo-plus-gt-i9060i","Rs. 5,999","55","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1835/karbonn-machone-titanium-s310-l-2493958.jpg?tr=h-120,q-60","Karbonn Mach One","https://pricebaba.com/mobile/karbonn-machone-titanium-s310","Rs. 4,399","66","VFM Score","4.7""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1800mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1832/lava-iris-alfa-l-2493951.jpg?tr=h-120,q-60","Lava Iris Alfa","https://pricebaba.com/mobile/lava-iris-alfa","Rs. 6,349","54","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2200mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1831/karbonn-titanium-s6-l-2496110.jpg?tr=h-120,q-60","Karbonn Titanium S6","https://pricebaba.com/mobile/karbonn-titanium-s6","Rs. 3,999","64","VFM Score","5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1830/microsoft-lumia-532-dual-sim-l-2587463.jpg?tr=h-120,q-60","Microsoft Lumia 532 Dual SIM","https://pricebaba.com/mobile/microsoft-lumia-532-dual-sim","Rs. 3,000","65","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1560mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1826/intex-aqua-slice-l-2494420.jpg?tr=h-120,q-60","Intex Aqua Slice","https://pricebaba.com/mobile/intex-aqua-slice","Rs. 6,909","56","VFM Score","4.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1650mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Aqua R3","https://pricebaba.com/mobile/intex-aqua-r3","Rs. 2,750","58","VFM Score","3.5""","•","Screen","2 MP","•","Camera","256MB","•","RAM","1400mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lava Iris 410","https://pricebaba.com/mobile/lava-iris-410","Rs. 3,649","54","VFM Score","4.0""","•","Screen","3.2 MP","•","Camera","512MB","•","RAM","1700mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Aqua 4.5e","https://pricebaba.com/mobile/intex-aqua-4-5e","Rs. 3,929","56","VFM Score","4.5""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1600mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Xolo Q700 Club","https://pricebaba.com/mobile/xolo-q700-club","Rs. 2,999","72","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","vivo Xshot","https://pricebaba.com/mobile/vivo-xshot-x710","Rs. 6,000","71","VFM Score","5.2""","•","Screen","13 MP","•","Camera","2GB","•","RAM","2600mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Karbonn A108","https://pricebaba.com/mobile/karbonn-a108","Rs. 2,129","58","VFM Score","3.5""","•","Screen","2 MP","•","Camera","256MB","•","RAM","1300mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","iBall Andi 5K Panther","https://pricebaba.com/mobile/iball-andi-5k-panther","Rs. 3,490","60","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1900mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Videocon Infinium Z45 Nova","https://pricebaba.com/mobile/videocon-infinium-z45-nova","Rs. 2,190","67","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1700mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris Fuel 60","https://pricebaba.com/mobile/lava-iris-fuel-60","Rs. 9,250","54","VFM Score","5.0""","•","Screen","10 MP","•","Camera","1GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax X086","https://pricebaba.com/mobile/micromax-x086","Rs. 1,280","71","VFM Score","1.8""","•","Screen","0.8 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris 310 Style","https://pricebaba.com/mobile/lava-iris-310-style","Rs. 2,849","58","VFM Score","3.5""","•","Screen","2 MP","•","Camera","256MB","•","RAM","1400mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Xolo Omega 5.0","https://pricebaba.com/mobile/xolo-omega-5-0","Rs. 8,990","54","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Panasonic Eluga S","https://pricebaba.com/mobile/panasonic-eluga-s","Rs. 8,999","55","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Intex Aqua Star Power","https://pricebaba.com/mobile/intex-aqua-star-power","Rs. 3,900","65","VFM Score","4.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Aqua Power","https://pricebaba.com/mobile/intex-aqua-power","Rs. 8,950","55","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","4000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Asus Zenfone 5 Lite","https://pricebaba.com/mobile/asus-zenfone-5-lite-a502cg","Rs. 8,499","54","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2500mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris X1 16GB","https://pricebaba.com/mobile/lava-iris-x1-16gb","Rs. 7,800","54","VFM Score","4.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1800mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Spice Stellar 507","https://pricebaba.com/mobile/spice-stellar-507","Rs. 5,549","51","VFM Score","5.0""","•","Screen","8 MP","•","Camera","512MB","•","RAM","1800mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris Win1","https://pricebaba.com/mobile/lava-iris-win1","Rs. 5,999","54","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1950mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Panasonic Eluga I","https://pricebaba.com/mobile/panasonic-eluga-i","Rs. 3,999","65","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Micromax Bolt AD4500","https://pricebaba.com/mobile/micromax-bolt-ad4500","Rs. 5,490","54","VFM Score","4.5""","•","Screen","5 MP","•","Camera","512MB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Xolo Q710s","https://pricebaba.com/mobile/xolo-q710s","Rs. 3,499","64","VFM Score","4.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Celkon Millennia Epic Q550","https://pricebaba.com/mobile/celkon-millennia-epic-q550","Rs. 8,000","56","VFM Score","5.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","3500mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Spark 252","https://pricebaba.com/mobile/lava-spark-252","Rs. 1,799","58","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1450mAh","•","Battery","1.3 MP","•","Front Camera","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Gionee CTRL V4S","https://pricebaba.com/mobile/gionee-ctrl-v4s","Rs. 3,499","62","VFM Score","4.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1800mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lava KKT Prime","https://pricebaba.com/mobile/lava-kkt-prime","Rs. 1,999","52","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1400mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Lava Iris 250","https://pricebaba.com/mobile/lava-iris-250","Rs. 3,779","54","VFM Score","4.0""","•","Screen","3.2 MP","•","Camera","512MB","•","RAM","1450mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lava Iris Selfie 50","https://pricebaba.com/mobile/lava-iris-selfie-50","Rs. 6,696","56","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2400mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Panasonic P55","https://pricebaba.com/mobile/panasonic-p55","Rs. 3,990","66","VFM Score","5.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2500mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Panasonic T9","https://pricebaba.com/mobile/panasonic-t9","Rs. 1,999","59","VFM Score","3.5""","•","Screen","2 MP","•","Camera","512MB","•","RAM","1300mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","LG L60i","https://pricebaba.com/mobile/lg-l60i","Rs. 2,999","61","VFM Score","4.3""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1700mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lava Iris Fuel 50","https://pricebaba.com/mobile/lava-iris-fuel-50","Rs. 7,800","57","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1679/intex-aqua-3g-l-2494977.jpg?tr=h-120,q-60","Intex Aqua 3G","https://pricebaba.com/mobile/intex-aqua-3g","Rs. 3,790","56","VFM Score","4.0""","•","Screen","2 MP","•","Camera","256MB","•","RAM","1400mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1675/karbonn-titanium-s10-l-1629695.jpg?tr=h-120,q-60","Karbonn Titanium S10","https://pricebaba.com/mobile/karbonn-titanium-s10","Rs. 6,999","52","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1850mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1673/spice-stellar-518-l-2494347.jpg?tr=h-120,q-60","Spice Stellar 518","https://pricebaba.com/mobile/spice-stellar-518","Rs. 3,975","64","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1672/intex-aqua-amaze-l-2196161.jpg?tr=h-120,q-60","Intex Aqua Amaze","https://pricebaba.com/mobile/intex-aqua-amaze","Rs. 9,400","55","VFM Score","5.0""","•","Screen","13 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1671/lenovo-rocstar-a319-l-2494361.jpg?tr=h-120,q-60","Lenovo RocStar A319","https://pricebaba.com/mobile/lenovo-rocstar-a319","Rs. 4,200","57","VFM Score","4.0""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1500mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1667/philips-e130-l-2495042.jpg?tr=h-120,q-60","Philips E130","https://pricebaba.com/mobile/philips-e130","Rs. 1,049","65","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1666/philips-xenium-x2566-l-2494737.jpg?tr=h-120,q-60","Philips Xenium X2566","https://pricebaba.com/mobile/philips-xenium-x2566","Rs. 5,537","48","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1630mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1663/panasonic-t40-l-2494370.jpg?tr=h-120,q-60","Panasonic T40","https://pricebaba.com/mobile/panasonic-t40","Rs. 2,999","68","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1500mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","iBall Andi 4U Frisbee","https://pricebaba.com/mobile/iball-andi-4u-frisbee","Rs. 3,523","61","VFM Score","4.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","1600mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lenovo A328","https://pricebaba.com/mobile/lenovo-a328","Rs. 7,499","51","VFM Score","4.8""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Alcatel One Touch Fire C","https://pricebaba.com/mobile/alcatel-one-touch-fire-c-4020d","Rs. 1,805","55","VFM Score","3.5""","•","Screen","1.3 MP","•","Camera","128MB","•","RAM","1000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax Bolt A064","https://pricebaba.com/mobile/micromax-bolt-a064","Rs. 2,999","61","VFM Score","3.0""","•","Screen","2 MP","•","Camera","512MB","•","RAM","1400mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","LG L Bello","https://pricebaba.com/mobile/lg-l-bello-d335","Rs. 7,000","56","VFM Score","5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2540mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Aqua Star HD","https://pricebaba.com/mobile/intex-aqua-star-hd","Rs. 6,800","57","VFM Score","5.0""","•","Screen","13 MP","•","Camera","1GB","•","RAM","1800mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Karbonn Titanium S5 Ultra","https://pricebaba.com/mobile/karbonn-titanium-s5-ultra","Rs. 6,600","55","VFM Score","5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Micromax Canvas 4 Plus A315","https://pricebaba.com/mobile/micromax-canvas-4-plus-a315","Rs. 7,998","60","VFM Score","5.0""","•","Screen","13 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","",""
